customer_id,name,dob,ssn_hash,risk_rating,kyc_status,country,created_at,created_by
CUST000193,Isha Chen,1985-09-17,3b207498f99c,low,verified,NG,2024-02-16 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000194,Nikhil Johnson,1973-08-06,779e357f27ee,high,pending,GB,2025-09-28 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000195,Emma Johnson,2003-09-25,088924c437ed,medium,verified,US,2022-04-05 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000196,Ananya Garcia,1978-01-03,4f45de1bbe99,medium,verified,CA,2026-05-20 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000197,Arjun Kumar,1976-06-19,6ee6e0f77f66,low,expired,RU,2020-09-20 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000198,Wei Kumar,1967-05-02,e34efcaeb6a8,medium,verified,AU,2018-01-22 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000199,Aditya Johnson,1980-08-09,13932ef54385,low,verified,SG,2025-03-30 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000200,Rahul Reddy,1970-10-09,facbf14aa6c9,medium,pending,DE,2018-05-29 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000201,Rahul Sharma,2005-12-14,81068ac97b9c,low,verified,GB,2024-10-04 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000202,Arjun Wilson,1979-06-24,2cf0ca9cfaf0,low,verified,CA,2020-02-29 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000203,Ava Johnson,1972-04-30,6f48f4c2f54e,medium,pending,RU,2019-12-20 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000204,Isha Gupta,1984-01-12,90e9d0669677,low,verified,CA,2020-10-13 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000205,Ivan Ivanov,1956-01-10,94e737ece3b7,high,verified,RU,2020-12-07 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000206,Mia Khan,1982-11-25,db9c001fca33,low,verified,NG,2025-09-28 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000207,Lucia Ivanov,1988-07-08,a6e22cb36f9a,high,expired,RU,2022-08-31 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000208,Riya Khan,1962-05-06,54794ad1d7fd,medium,expired,RU,2023-11-23 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000209,Hassan Wilson,2003-02-23,581dc0a6693d,low,verified,AE,2019-09-06 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000210,Yuki Singh,1994-12-19,7eeb6f00db7e,medium,verified,NG,2018-08-16 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000211,Olivia Ivanov,1990-07-10,7ba15723c4f9,low,verified,IN,2020-11-08 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000212,Sneha Singh,1957-11-05,ca699907675b,medium,verified,CA,2021-03-21 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000213,Mason Garcia,1995-03-29,a2f85e1f3609,medium,verified,DE,2022-03-27 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000214,Ethan Kumar,2003-03-14,3bfef37881c6,medium,verified,,2022-05-29 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000215,Olivia Chen,2003-11-05,e0c3baf42330,medium,pending,AU,2022-10-04 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000216,Divya Patel,1992-08-11,69af6cb997cc,low,verified,AU,2024-11-23 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000217,Sneha Mehta,1991-02-02,f8663d0fc15c,low,expired,IN,2022-12-03 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000218,Liam Mehta,1983-08-11,41cafa45a61b,medium,verified,RU,2024-06-23 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000219,Mason Johnson,1960-06-20,3a5e4834028a,medium,verified,GB,2024-03-30 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000220,Lucas Wilson,1992-05-08,006a8bf441f7,low,verified,SG,2022-07-31 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000221,Olivia Zhang,1996-07-16,ec513543024f,medium,pending,CN,2018-08-25 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000222,Pooja Brown,1962-02-03,6f346845c48f,low,verified,AU,2023-01-17 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000223,Chen Lopez,1961-07-12,d78bb707eeaa,medium,expired,IN,2020-02-10 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000224,Aarav Nair,1965-07-11,7029fc31bc97,medium,verified,AE,2026-05-18 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000225,Noah Johnson,1996-10-30,f6d45befec3e,high,verified,DE,2023-12-26 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000226,Wei Brown,1988-04-04,ba5c93faf3fe,medium,verified,AE,2021-07-05 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000227,Ivan Martinez,1981-06-25,5e40ee3fd415,low,verified,DE,2019-09-17 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000228,Ava Smith,1999-01-05,b1e164b3ae85,low,verified,CA,2023-03-03 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000229,Layla Al-Sayed,2002-01-02,e5f4a4815662,low,verified,IN,2018-05-19 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000230,Meera Sharma,2000-05-15,d3a750b67fc2,low,verified,AE,2023-02-11 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000231,Yuki Sharma,2002-09-30,eeda2d3c52c8,,verified,IN,2024-03-09 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000232,Fatima Zhang,1993-08-18,79de75a34323,low,verified,AU,2020-01-05 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000233,Ethan Smith,1962-02-02,2dd62b7634d9,medium,pending,DE,2022-03-09 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000234,Ananya Al-Sayed,1957-11-04,00544a61a284,medium,pending,AU,2019-01-18 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000235,Ananya Tanaka,1984-09-20,d9718f4dc7b1,low,expired,DE,2024-05-06 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000236,Elena Tanaka,1959-03-06,10d68a1ddf1c,high,verified,GB,2018-11-01 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000237,Noah Sharma,1967-12-08,b133239c4174,high,pending,AE,2026-06-09 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000238,Lucas Khan,1984-10-05,4dce96455cab,high,verified,NG,2022-04-22 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000239,Ethan Patel,1994-03-19,6a12bbe47d5a,low,verified,US,2020-08-08 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000240,Noah Sharma,1979-07-10,494be7b0bf32,medium,verified,AU,2023-01-20 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000241,Lucas Singh,1981-07-01,104cc5c04b23,high,verified,RU,2020-10-06 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000242,Lucas Brown,1964-07-23,3dd855671c05,low,verified,SG,2019-01-10 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000243,Amelia Chen,2004-10-07,d6bdd6e89456,,verified,NG,2023-09-30 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000244,Noah Miller,1981-03-08,c4c4491f2716,medium,verified,IN,2022-08-22 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000245,Omar Reddy,1989-02-26,d61989a6896a,low,verified,AU,2019-11-26 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000246,Mason Johnson,1961-11-25,1bb920749380,low,verified,CA,2022-01-19 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000247,Arjun Johnson,1990-07-02,7cecab17394d,medium,pending,IN,2021-09-22 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000248,Chen Gupta,1983-10-08,8f631c6d73e9,high,verified,GB,2024-10-06 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000249,Yuki Martinez,1984-03-27,55e67fd20153,low,pending,AE,2022-03-21 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000250,Isha Khan,1957-05-31,3c2edb075cde,medium,verified,NG,2026-02-26 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000251,Mason Khan,1967-06-27,cf2a3c4efff4,low,verified,CA,2025-02-07 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000252,Diego Lopez,1990-12-16,e62c4d763e12,medium,pending,CA,2023-12-29 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000253,Layla Lopez,1962-08-16,61936ddd2f89,low,verified,AU,2019-03-24 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000254,Mia Brown,1964-07-03,c1235e54bb96,low,verified,DE,2018-02-13 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000255,Nikhil Chen,1990-02-02,761f3241e013,high,expired,SG,2023-03-12 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000256,Liam Davis,1965-05-31,d498492c6ce6,low,verified,US,2026-03-10 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000257,Wei Kumar,1995-08-04,7b1d1021c424,low,verified,CA,2021-07-30 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000258,Karan Khan,1976-11-18,cc4f540c85c3,low,expired,CN,2023-10-15 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000259,Mia Al-Sayed,1971-09-21,b0b2b036510e,high,pending,CN,2025-03-08 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000260,Amelia Miller,1974-04-09,b0da9078b6a5,low,verified,IN,2020-04-22 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000261,Aditya Chen,1978-07-15,37a0487281f6,medium,expired,US,2025-07-10 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000262,Divya Garcia,1996-01-29,c376108670c4,low,verified,SG,2024-12-03 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000263,Riya Johnson,1971-06-04,7db25a2bf9a6,high,verified,US,2022-03-10 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000264,Isha Tanaka,2003-03-18,b45a00b00da2,high,verified,AU,2025-10-11 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000265,Diego Lopez,1987-03-18,c30aaeb40b55,medium,verified,IN,2018-02-09 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000266,Mason Khan,1992-04-15,cc6a2d94c51d,medium,pending,CA,2025-12-18 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000267,Rahul Smith,2003-03-26,d3f0e82f4267,low,pending,AE,2021-03-28 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000268,Elena Kumar,2003-09-22,b2b605f3caff,medium,verified,GB,2022-02-11 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000269,Riya Johnson,1995-05-07,d87b555907a6,low,verified,IN,2020-12-12 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000270,Ivan Zhang,1993-05-31,2ce2fb0665db,medium,verified,SG,2019-11-11 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000271,Layla Smith,2003-05-03,b7340ddd3f46,low,verified,RU,2019-11-21 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000272,Karan Gupta,1960-04-26,73d8bc5a7600,high,verified,DE,2021-02-09 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000273,Riya Khan,1998-11-29,13016c305291,medium,verified,DE,2019-08-06 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000274,Ananya Miller,1979-12-17,d8fc026cbdff,low,pending,,2025-10-16 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000275,Ananya Ivanov,1987-02-20,ca2cc35df986,medium,pending,CA,2018-09-17 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000276,Liam Brown,1966-09-19,734bbce5d91f,medium,verified,NG,2024-05-07 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000277,Lucia Sharma,1969-03-04,7c4d670d6522,medium,verified,US,2022-12-13 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000278,Olivia Reddy,1963-05-17,ef00d5a7b23b,low,verified,GB,2025-05-05 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000279,Olivia Ivanov,1993-07-05,9162a7728bc5,,verified,AE,2025-05-08 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000280,Diego Sharma,1985-10-28,d907421dbe71,medium,verified,IN,2019-05-09 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000281,Karan Brown,1981-11-05,8084a45c2a41,medium,verified,SG,2019-07-16 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000282,Mei Al-Sayed,1994-06-26,42fffebded53,high,verified,CN,2021-12-09 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000283,Pooja Singh,1967-07-24,e321267fef63,low,expired,US,2026-06-10 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000284,Riya Smith,1962-07-23,1f0282fecfbc,medium,expired,AU,2020-10-13 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000285,Olivia Nair,2000-09-17,ed7282023822,high,pending,NG,2020-02-12 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000286,Yuki Miller,1976-08-17,886c3361c5d9,high,expired,US,2023-08-09 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000287,Noah Gupta,2005-12-28,b0362dedc7e6,low,expired,DE,2022-09-20 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000288,Priya Martinez,1956-03-27,7980e7b3e999,low,verified,US,2020-12-09 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000289,Fatima Davis,1991-02-02,fe06f125c734,high,expired,DE,2018-12-04 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000290,Pooja Gupta,1984-04-24,a1521c10aec1,medium,verified,NG,2022-05-20 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000291,Riya Singh,1965-05-28,e2101ed870cc,medium,expired,DE,2023-02-01 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000292,Aarav Zhang,1956-01-07,534744ad926d,medium,verified,CN,2019-11-03 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000293,Arjun Ivanov,1965-08-04,2c7fed7a5461,low,pending,GB,2018-05-01 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000294,Vikram Tanaka,2000-10-28,2cb286ba15f2,low,pending,CA,2022-01-15 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000295,Elena Khan,1975-06-29,713a1595db7a,medium,verified,US,2026-04-23 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000296,Lucas Gupta,1958-03-04,206d28d75365,high,pending,CN,2024-03-14 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000297,Vikram Martinez,1965-09-17,f7037a333c9f,high,verified,SG,2023-08-19 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000298,Vikram Chen,1982-11-15,aacf4455b78f,low,expired,GB,2021-09-02 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000299,Mei Mehta,1988-01-15,705e58d165cd,medium,verified,CA,2024-08-20 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000300,Mason Sharma,2003-08-02,86100275cc9c,high,,AE,2021-11-19 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000301,Olivia Kumar,2002-07-13,9d70661bd1ea,medium,pending,AE,2020-09-02 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000302,Rahul Mehta,1992-01-22,a00971f212b4,low,pending,NG,2025-11-10 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000303,Mia Singh,2005-12-10,7ade08ed0d9d,medium,verified,RU,2018-09-13 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000304,Noah Brown,1979-05-26,f063be624dc2,low,verified,CA,2020-08-14 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000305,Diego Chen,1991-06-21,7f4ff56c87ee,medium,verified,SG,2019-05-10 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000306,Divya Singh,1982-04-17,1785c58e2729,high,expired,CN,2025-11-26 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000307,Riya Garcia,2001-01-24,fe46b18a1114,high,verified,DE,2018-07-20 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000308,Diego Anderson,1977-06-01,b97154c1c896,medium,verified,NG,2019-01-23 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000309,Nikhil Gupta,1990-12-09,b0d96f1d7467,high,verified,AE,2022-03-05 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000310,Vikram Nair,1994-10-13,755435a8bcf1,low,verified,AU,2019-06-12 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000311,Amelia Ivanov,1999-07-06,12a39ce106a2,medium,pending,DE,2018-05-01 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000312,Meera Patel,1977-01-18,716eee95b9fe,low,pending,RU,2025-04-05 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000313,Arjun Davis,2002-03-04,e6bfd191cc73,high,expired,AE,2020-10-17 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000314,Layla Tanaka,2005-09-30,9dbd3a129c53,low,pending,SG,2023-08-20 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000315,Emma Patel,2002-07-01,73f9545028b7,medium,verified,CA,2022-01-04 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000316,Sneha Mehta,1989-11-05,5373b17a6e21,low,verified,RU,2021-12-24 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000317,Ivan Sharma,2005-12-04,eb6ec12cfb79,low,expired,SG,2024-04-27 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000318,Layla Johnson,1998-12-31,7c0524883a3d,low,verified,CN,2018-06-05 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000318,Layla Johnson,1998-12-31,7c0524883a3d,low,verified,CN,2018-06-05 01:19:00,CUSTOMER_ONBOARDING_SVC
CUST000319,Aditya Gupta,1970-12-03,dd2203c6627f,low,verified,SG,2021-08-18 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000320,Omar Garcia,1988-07-07,5b47c5cfb0a5,high,pending,US,2025-11-25 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000321,Amelia Al-Sayed,1983-06-19,4f8cb0a0c663,high,expired,CA,2019-12-15 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000322,Ivan Reddy,1982-07-11,dac2a428bd2f,high,verified,DE,2026-03-26 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000323,Mia Martinez,1971-05-03,1311b15e4ddc,low,expired,IN,2024-10-03 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000324,Vikram Mehta,1983-08-31,021c95ac0b6e,high,verified,SG,2019-11-19 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000325,Aarav Smith,1977-05-21,fd3768e7184f,low,verified,,2025-10-10 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000326,Mason Reddy,1999-03-28,a0eba02051ed,low,expired,DE,2022-04-01 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000327,Nikhil Reddy,1961-08-12,e3b700747c6d,low,verified,CA,2018-05-17 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000328,Lucas Reddy,2004-01-29,b34a3bacd709,low,expired,US,2019-01-17 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000329,Rohan Lopez,1969-02-03,3d63d809b484,low,verified,DE,2018-08-08 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000330,Layla Smith,1980-04-03,5490a1b1c08d,low,verified,AU,2021-05-03 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000331,Sophia Sharma,1962-11-11,b9ea1f80760c,high,expired,DE,2021-04-21 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000332,Ananya Tanaka,1982-08-31,b6fb35a95ed1,medium,pending,US,2022-06-17 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000333,Sophia Miller,1971-09-27,c0bfed217f6a,low,verified,SG,2022-12-31 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000334,Meera Zhang,1963-09-04,28cf4cbe77ea,high,verified,AU,2018-12-18 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000335,Sneha Miller,1992-07-22,ff7593ef61ca,high,pending,NG,2024-01-03 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000336,Rahul Wilson,2001-05-14,d3d5e77e3082,high,expired,RU,2024-05-29 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000337,Rohan Nair,1966-04-27,7c96cadc2329,medium,verified,AE,2018-06-24 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000338,Chen Smith,1961-01-04,95f6d116dfbd,medium,expired,SG,2018-12-23 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000339,Aarav Zhang,2001-11-18,3df3bc7cbfaa,low,pending,RU,2022-09-15 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000340,Karan Kumar,1964-01-23,3ca4350c9164,medium,verified,RU,2021-03-17 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000341,Wei Patel,1979-09-16,d22befac6fc9,low,expired,CN,2022-07-09 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000342,Ava Zhang,1959-06-04,99bda49db9bc,medium,verified,AE,2026-05-13 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000343,Emma Tanaka,1963-10-24,a46b4a29b6a6,low,verified,AU,2020-07-22 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000344,Mason Lopez,1963-01-04,873e5b489060,medium,verified,AU,2020-02-09 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000345,Sophia Patel,1969-04-06,d7a47768c1bc,low,expired,NG,2018-09-26 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000346,Isha Nair,1960-03-03,46d4b199db87,low,pending,AE,2020-10-18 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000347,Lucia Wilson,1966-02-11,d4f9a2f15be3,low,verified,DE,2025-08-22 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000348,Ivan Anderson,1985-11-19,3fb41718b2e6,low,verified,SG,2019-11-01 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000349,Pooja Mehta,1975-03-13,30494e00e441,low,verified,AU,2025-08-07 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000350,Aarav Tanaka,1970-07-16,a27e48d5d180,low,verified,CN,2024-09-28 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000351,Emma Davis,1986-04-14,5ed0050327c3,low,verified,DE,2023-02-24 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000352,Karan Sharma,1988-07-28,a9614518e933,high,expired,NG,2024-04-18 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000353,Emma Al-Sayed,1979-11-03,36c805a669de,high,verified,SG,2020-12-05 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000354,Chen Miller,1983-09-03,e02f352c4e08,low,verified,AU,2025-08-20 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000355,Lucas Ivanov,1972-01-15,d2f630a24e6c,high,verified,IN,2021-11-06 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000356,Ethan Wilson,1970-04-02,56dcc1fa9645,medium,verified,GB,2025-05-17 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000357,Hassan Reddy,1985-02-10,d7a1248a6320,low,verified,AU,2025-05-04 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000358,Ava Garcia,1981-05-19,a0c38893e7ee,low,pending,GB,2023-03-15 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000359,Wei Nair,1965-10-01,b83e18f48ac9,medium,expired,NG,2025-08-20 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000360,Aditya Brown,1996-01-19,2126f87e61ef,low,verified,DE,2019-08-10 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000361,Sneha Sharma,1979-07-16,a3928a1ec2d3,low,expired,CA,2020-05-07 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000362,Mei Davis,1993-07-10,b8593fedf618,medium,pending,AU,2022-07-11 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000363,Aarav Brown,1972-02-05,d952a8ba45d0,high,verified,NG,2018-03-15 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000364,Arjun Kumar,2000-02-27,3f7883645228,low,verified,DE,2024-08-08 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000365,Omar Lopez,1985-04-23,3a1ba18b588b,high,verified,NG,2022-11-12 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000366,Mia Sharma,1975-02-15,b264655f5f4b,low,verified,AE,2026-02-26 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000367,Rahul Miller,1977-12-12,6bbc905ebcd7,medium,verified,AU,2023-12-31 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000368,Sneha Zhang,1992-05-22,d8f5bac37a07,medium,verified,US,2022-12-25 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000369,Aarav Johnson,1964-01-22,d7247132c1c4,medium,verified,DE,2025-06-06 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000370,Fatima Ivanov,1965-07-24,40a7ae0dc151,low,verified,RU,2021-03-03 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000371,Aditya Garcia,1981-07-01,bcfa8e9fa8c1,low,expired,DE,2019-10-19 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000372,Aarav Sharma,1962-12-26,afbfa0e0b81e,medium,pending,AU,2019-03-29 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000373,Karan Smith,1975-09-27,484a04ffc264,low,verified,AU,2023-02-14 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000374,Liam Garcia,1983-01-20,363c7e072e64,high,verified,AU,2022-10-11 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000375,Rohan Brown,1994-04-09,641c2c9a0372,low,verified,SG,2024-12-21 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000376,Lucia Smith,1997-11-27,64b1170eb87a,high,verified,DE,2022-09-24 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000377,Rohan Kumar,1998-04-21,41bf4ba4672f,high,pending,DE,2024-05-19 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000378,Arjun Tanaka,1965-02-17,29f71dd79eeb,medium,verified,CA,2022-08-12 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000379,Omar Ivanov,2005-09-09,882c9696ff23,high,verified,RU,2020-07-06 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000380,Riya Tanaka,1989-07-12,51d90c9bf97e,medium,expired,SG,2019-09-01 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000381,Yuki Reddy,1999-02-09,12633ca125c2,low,verified,US,2021-08-06 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000382,Mia Mehta,1996-03-09,0b0e8426a8fa,medium,pending,US,2022-12-25 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000383,Priya Kumar,1991-12-29,ff1d8499d2b8,,expired,DE,2018-05-27 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000384,Olivia Wilson,1973-07-23,097e052342f0,high,pending,NG,2025-05-05 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST000385,Lucia Brown,1997-06-12,17e7fa22a43e,high,verified,NG,2026-01-14 00:00:00,CUSTOMER_ONBOARDING_SVC
